Label,Audio_Name,Mean,Median,Std_Deviation,Zero_Crossing_Rate,Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Chroma,MFCCs
neutral,OAF_seize_neutral,-4.29E-06,0.000302027,0.010137376,0.149912959,0.008742811,2795.839769,2520.76776,5242.632791,0.3192934,-34.23156
neutral,OAF_week_neutral,6.66E-06,0.000340807,0.014466406,0.091298205,0.012027754,1950.621653,2178.161578,3472.229004,0.27181926,-34.285828
neutral,OAF_wheat_neutral,-2.11E-05,0.000393872,0.010712105,0.086284591,0.009271228,1891.308819,2164.52465,3289.650791,0.26480263,-32.99151
neutral,OAF_talk_neutral,5.50E-05,0.000182103,0.010836366,0.087092142,0.00932848,2064.880692,2334.308623,4049.255515,0.31798166,-33.114616
neutral,OAF_white_neutral,5.57E-05,0.000607796,0.013067056,0.088300332,0.011418247,1852.036309,2046.457135,3292.104997,0.24280967,-32.723255
neutral,OAF_turn_neutral,-7.11E-05,0.000355338,0.012457539,0.090101922,0.01091376,1900.086017,2169.403768,3356.580853,0.28536257,-32.50847
neutral,OAF_whip_neutral,7.60E-05,0.000945934,0.013338177,0.087358524,0.012127996,1807.651901,2080.138525,3187.328163,0.24981709,-34.094013
neutral,OAF_thought_neutral,-4.95E-06,0.00051007,0.013410732,0.108503511,0.011611385,2414.089232,2388.519066,4304.460047,0.28865346,-32.545876
neutral,OAF_wire_neutral,-5.29E-05,-5.65E-05,0.010616406,0.075809602,0.009485248,1676.442594,1989.763787,2664.444462,0.2875255,-33.97531
neutral,OAF_tough_neutral,-1.71E-05,-1.39E-05,0.012871861,0.106951242,0.010772219,2230.191939,2324.924911,3961.201348,0.30692914,-32.72964
neutral,OAF_which_neutral,5.60E-06,0.000560613,0.013467974,0.099345591,0.011536446,2071.064389,2096.124061,3534.786672,0.24307743,-34.342552
neutral,OAF_tape_neutral,3.56E-06,0.000496376,0.011111897,0.081151059,0.009371358,1963.533509,2321.804569,3840.135113,0.32340458,-33.905556
neutral,OAF_sail_neutral,-4.30E-05,-9.42E-05,0.011744481,0.127463351,0.010215746,2549.161548,2424.452446,4759.684702,0.28521267,-34.453938
neutral,OAF_when_neutral,4.77E-05,0.000981732,0.010293864,0.083942372,0.009253858,1773.768253,2049.513335,2891.585024,0.27701905,-34.125317
neutral,OAF_shack_neutral,5.44E-05,0.000616648,0.012494217,0.118606922,0.010639756,2330.228289,2303.5711,4104.078284,0.3329835,-32.969715
neutral,OAF_sub_neutral,-8.98E-06,0.000344738,0.01245135,0.147076896,0.010871283,2564.047217,2293.318088,4264.904922,0.2678445,-32.676243
neutral,OAF_voice_neutral,-2.41E-05,3.60E-05,0.012055093,0.10953953,0.010222312,2321.256975,2376.288336,4265.095586,0.26690984,-34.15417
neutral,OAF_yes_neutral,-6.22E-05,-9.46E-05,0.012842371,0.12780231,0.010997468,2378.536097,2269.425072,4216.294794,0.2477349,-33.857124
Pleasantsurprise,OAF_bone_ps,-4.98E-05,0.000212115,0.024569292,0.089997367,0.020331934,1787.531216,2060.623948,3012.591896,0.31298032,-28.654322
Pleasantsurprise,OAF_chair_ps,2.58E-05,0.00056733,0.02221601,0.120003634,0.018598787,2317.984004,2213.209069,3714.727925,0.3385822,-29.14537
Pleasantsurprise,OAF_bean_ps,-9.87E-05,0.00011554,0.017035808,0.073786809,0.014968431,1891.208852,2171.394856,3484.928072,0.2776329,-33.483963
Pleasantsurprise,OAF_cause_ps,6.95E-05,0.00116261,0.02116114,0.127837776,0.01748361,2356.608363,2206.891004,3869.769933,0.356612,-30.396183
Pleasantsurprise,OAF_bite_ps,8.89E-05,0.001053779,0.02646904,0.087910691,0.01865254,2076.510892,2307.527129,3684.242562,0.3672478,-28.9979
Pleasantsurprise,OAF_beg_ps,-2.47E-05,-0.000134985,0.026382934,0.101118109,0.021864854,2078.761993,2196.399804,3355.913415,0.31489858,-29.453121
Pleasantsurprise,OAF_came_ps,-1.29E-05,6.66E-05,0.026410013,0.103931184,0.021358736,2095.65191,2148.771598,3711.957696,0.329488,-29.40652
Pleasantsurprise,OAF_burn_ps,-0.000145228,-0.000202774,0.021743437,0.065518466,0.017818633,1455.065661,1810.702758,2142.274059,0.30447254,-34.22519
Pleasantsurprise,OAF_bar_ps,-7.54E-05,0.000344047,0.025488053,0.099312919,0.020492148,1821.655667,1962.088939,2845.587158,0.35436612,-28.589756
Pleasantsurprise,OAF_book_ps,-8.87E-05,-0.000371482,0.025030835,0.117149452,0.02014822,2164.818667,2205.557703,3398.19114,0.35099757,-29.534111
Pleasantsurprise,OAF_back_ps,1.17E-05,0.000908443,0.019349482,0.107727051,0.016555648,2053.802644,2151.712743,3436.503462,0.3671471,-28.940516
Pleasantsurprise,OAF_chain_ps,3.95E-05,0.000541644,0.018481094,0.11540671,0.016025474,2299.875458,2288.485068,3914.35633,0.31190923,-31.10761
Pleasantsurprise,OAF_gun_ps,-5.30E-05,0.001198728,0.029813664,0.093846521,0.024765912,1902.541489,2054.19828,3078.622082,0.32605425,-29.50564
Pleasantsurprise,OAF_hole_ps,3.53E-05,0.001225809,0.034155063,0.09558491,0.028805457,1956.018645,2113.039997,3178.640779,0.3232194,-29.385002
Pleasantsurprise,OAF_tool_ps,7.49E-05,0.000182587,0.031902745,0.115955171,0.025728924,2174.90174,2175.599194,3559.899902,0.2885724,-30.375874
Pleasantsurprise,OAF_thin_ps,-1.86E-05,0.000431041,0.029243289,0.146808183,0.023016829,2753.795949,2446.71125,4796.577662,0.34946862,-29.70618
Pleasantsurprise,OAF_take_ps,7.01E-05,0.001449984,0.022545502,0.12185086,0.018162934,2291.386139,2129.360515,3767.221789,0.3285366,-30.732832
Pleasantsurprise,OAF_sell_ps,-4.22E-05,-0.00043548,0.018981665,0.16371713,0.0165375,2676.835289,2198.647687,4274.47212,0.3549979,-29.302889
Pleasantsurprise,OAF_reach_ps,-6.57E-05,5.85E-05,0.02074009,0.102035362,0.01716864,2131.495886,2163.300553,3640.017989,0.30938938,-32.40381
Pleasantsurprise,OAF_far_ps,1.28E-06,0.000496312,0.027511062,0.112474763,0.02194903,2365.96689,2216.638145,3731.776685,0.36137244,-30.722576
Pleasantsurprise,OAF_said_ps,1.32E-05,0.000422536,0.026890043,0.184504811,0.02286032,2736.354983,2139.499092,4154.070003,0.33760282,-28.967268
Pleasantsurprise,OAF_shirt_ps,-2.64E-05,0.000597374,0.019224724,0.143130348,0.016818414,2511.312162,2345.631097,4120.788574,0.34466067,-30.874355
Pleasantsurprise,OAF_time_ps,2.66E-05,0.000686047,0.020322548,0.123291016,0.017424911,2358.865159,2273.09583,3961.76576,0.34682184,-29.361107
Pleasantsurprise,OAF_pike_ps,2.25E-05,0.000673744,0.039976943,0.118720332,0.029234448,2205.569372,2103.769186,3552.297085,0.38323644,-28.267866
Pleasantsurprise,OAF_rush_ps,-3.25E-05,0.000429798,0.041648474,0.105015766,0.03572727,2079.765021,2074.822746,3251.124518,0.29706413,-27.854183
Pleasantsurprise,OAF_gap_ps,-8.16E-06,0.00012601,0.016799849,0.081003588,0.012804043,1681.928868,1873.337517,2878.939181,0.33953097,-33.494728
Pleasantsurprise,OAF_phone_ps,4.95E-05,0.000866228,0.035381023,0.150942848,0.027700035,2473.741585,2180.561362,3732.037354,0.30257502,-30.73591
Pleasantsurprise,OAF_late_ps,-1.44E-05,0.001619847,0.02982352,0.092130055,0.025285028,2051.170459,2179.410131,3467.479033,0.2860413,-29.180145
Pleasantsurprise,OAF_dog_ps,9.69E-05,0.000520089,0.028655136,0.104445929,0.02370965,1966.095914,2063.941414,3019.635074,0.30156037,-29.117912
Pleasantsurprise,OAF_hush_ps,8.98E-05,0.000751061,0.027971955,0.123784846,0.021960674,2311.089197,2176.041396,3794.370617,0.3587909,-28.942984
Pleasantsurprise,OAF_cool_ps,1.74E-05,0.00065075,0.033428572,0.090546875,0.027182335,1914.46087,2130.488121,3278.932617,0.31608438,-28.729647
Pleasantsurprise,OAF_third_ps,0.000165954,0.000656615,0.02451571,0.133890086,0.020155512,2366.663612,2182.505367,3745.539803,0.33015034,-32.06864
Pleasantsurprise,OAF_jug_ps,-9.20E-05,2.86E-05,0.028868949,0.104305936,0.022677146,2035.891383,2144.479475,3412.013732,0.3247978,-30.078478
Pleasantsurprise,OAF_note_ps,5.88E-05,0.001074761,0.038300786,0.097650701,0.03326414,1939.158626,2032.393001,3026.026778,0.32831615,-28.128403
Pleasantsurprise,OAF_sheep_ps,-5.71E-06,0.000367574,0.022180129,0.137722141,0.018296514,2629.121511,2395.882797,4679.09405,0.39194146,-30.237366
Pleasantsurprise,OAF_sail_ps,4.59E-05,0.000690499,0.020535856,0.16717722,0.016528983,2775.422371,2360.003986,4860.383943,0.3688382,-30.237867
Pleasantsurprise,OAF_thumb_ps,-2.85E-05,0.000429131,0.02676428,0.141906082,0.022594526,2599.124808,2304.374259,4142.015814,0.32616717,-28.704145
Pleasantsurprise,OAF_hurl_ps,-8.37E-05,9.62E-05,0.01593536,0.093200684,0.013327086,1699.355124,1718.076242,2638.624878,0.3223964,-33.382526
Pleasantsurprise,OAF_puff_ps,1.02E-05,0.001101868,0.025869371,0.102432426,0.020722106,2213.755604,2236.493069,3913.226529,0.36862072,-30.327822
Pleasantsurprise,OAF_soup_ps,8.39E-05,0.001018258,0.029868554,0.171225636,0.02441706,2693.654241,2258.076554,4308.971539,0.39692715,-30.187075
Pleasantsurprise,OAF_thought_ps,-3.50E-05,0.000813907,0.029997448,0.161919136,0.024593817,2750.769462,2311.545915,4229.037198,0.32461026,-28.433563
Pleasantsurprise,OAF_match_ps,0.000176635,0.00186747,0.021918902,0.117054332,0.019130971,2208.125322,2076.922526,3584.159712,0.34377185,-28.990236
Pleasantsurprise,OAF_mood_ps,6.68E-05,0.00156381,0.04169948,0.09765625,0.032486767,1887.319164,2121.872823,2897.152047,0.2677119,-27.997675
Pleasantsurprise,OAF_sub_ps,0.000105134,0.000572484,0.017293254,0.174653983,0.014806728,2731.237073,2229.378466,4473.190647,0.35502306,-31.344723
Pleasantsurprise,OAF_tell_ps,-7.49E-06,0.000532398,0.0273807,0.121668498,0.023473963,2225.890057,2142.795512,3660.756683,0.33824143,-28.785278
Pleasantsurprise,OAF_mode_ps,-2.34E-05,9.32E-05,0.017635986,0.081825658,0.013972431,1588.09184,1822.503155,2314.932669,0.30354768,-33.445557
Pleasantsurprise,OAF_doll_ps,-5.14E-05,0.000699102,0.024509469,0.099521998,0.021148965,1914.311536,2086.086782,3120.387798,0.3005554,-30.042171
Pleasantsurprise,OAF_raid_ps,-0.000174039,0.000114135,0.027476791,0.097820724,0.023269532,2007.396168,2106.075067,3360.086349,0.29824132,-30.879827
Pleasantsurprise,OAF_perch_ps,-0.000100414,4.32E-05,0.026190905,0.116542779,0.020594502,2254.36624,2237.5647,3788.380328,0.38092342,-31.432102
Pleasantsurprise,OAF_dodge_ps,-2.99E-05,0.000415814,0.03256839,0.110911166,0.027123539,2196.576327,2167.462677,3629.433484,0.29581422,-28.563799
Pleasantsurprise,OAF_five_ps,-6.14E-05,0.000812263,0.031874444,0.131067912,0.026242765,2488.365204,2256.264234,4171.497345,0.36095914,-28.479874
Pleasantsurprise,OAF_lean_ps,6.35E-05,0.002443251,0.027960503,0.103472222,0.024996737,1957.6851,2096.812039,3184.042969,0.2856625,-29.617628
Pleasantsurprise,OAF_judge_ps,-2.76E-05,0.000752045,0.02786073,0.120722656,0.022988874,2291.637853,2123.276116,3759.05127,0.3210482,-30.369633
Pleasantsurprise,OAF_rat_ps,-5.66E-05,0.000292021,0.028645359,0.112341309,0.02420697,2176.362573,2105.384191,3544.230652,0.33541876,-30.153984
Pleasantsurprise,OAF_ring_ps,3.46E-05,0.001926109,0.035824865,0.087908489,0.03110892,1812.480438,2072.964406,2679.439489,0.25493592,-29.340235
Pleasantsurprise,OAF_voice_ps,-6.68E-05,3.01E-05,0.027955888,0.123133681,0.022574915,2452.061019,2301.485538,4115.83252,0.3247058,-31.318657
Pleasantsurprise,OAF_lot_ps,4.53E-06,0.000156103,0.016251186,0.099982767,0.012995753,1682.277889,1734.510865,2478.47168,0.31061962,-33.023315
Pleasantsurprise,OAF_soap_ps,4.63E-05,0.00086675,0.018078063,0.166335333,0.014857783,2571.559863,2136.91469,3890.844727,0.34409204,-31.313652
Pleasantsurprise,OAF_ton_ps,-8.62E-05,0.000294294,0.03513349,0.10055302,0.028156502,2054.112465,2102.89862,3352.768116,0.37710932,-29.94792
Pleasantsurprise,OAF_gas_ps,-7.40E-05,0.000699762,0.024924029,0.141770583,0.020951638,2473.033124,2188.032343,3940.679697,0.36250192,-29.430565
Pleasantsurprise,OAF_chief_ps,1.43E-05,0.001412681,0.025110204,0.119754914,0.021538952,2597.036433,2456.085561,4659.854618,0.34054807,-29.064404
Pleasantsurprise,OAF_lore_ps,-4.91E-06,0.001514215,0.03666019,0.10760431,0.031125527,1995.548552,2046.611378,3027.426382,0.309027,-29.301422
Pleasantsurprise,OAF_rag_ps,1.43E-05,0.000343804,0.022125639,0.111426944,0.01893169,2079.027552,2036.539815,3244.464111,0.32377455,-30.847792
Pleasantsurprise,OAF_should_ps,4.80E-05,0.00120673,0.027616376,0.154406601,0.022615783,2700.579501,2387.61082,4701.375691,0.338537,-29.23054
Pleasantsurprise,OAF_rough_ps,3.91E-05,0.001139539,0.022930108,0.104202271,0.019839853,2274.552068,2401.763218,3799.152374,0.3485374,-29.322435
Pleasantsurprise,OAF_jar_ps,-0.000174539,-0.000219512,0.018878505,0.104951746,0.01576151,1747.15693,1706.699393,2638.83071,0.3328639,-32.330257
Pleasantsurprise,OAF_search_ps,-2.98E-05,0.000493394,0.024067646,0.180077139,0.019889379,2872.597508,2238.688845,4531.434215,0.34503898,-30.809555
Pleasantsurprise,OAF_shout_ps,0.000126137,0.000284202,0.0210704,0.135870965,0.017830772,2381.083399,2181.518125,3886.979793,0.3360895,-30.743406
Pleasantsurprise,OAF_join_ps,2.48E-05,0.00077649,0.03046777,0.104762865,0.025704535,2067.555657,2132.187231,3377.670155,0.3064395,-30.046614
Pleasantsurprise,OAF_date_ps,-0.000139829,-9.46E-05,0.023068074,0.094134881,0.019530395,2230.821976,2359.751727,4056.855469,0.31126723,-28.679665
Pleasantsurprise,OAF_pain_ps,2.50E-05,0.001036705,0.03245768,0.092917702,0.026690744,1892.809335,2029.736527,3102.494118,0.3301677,-28.95502
Pleasantsurprise,OAF_laud_ps,0.000114135,0.000745348,0.021500008,0.095126065,0.018349994,1657.044021,1651.205658,2405.146928,0.2925744,-32.417126
Pleasantsurprise,OAF_life_ps,-0.000101153,-0.000282699,0.02195204,0.096201474,0.018678544,2083.774148,2256.397956,3627.234768,0.34767815,-29.985289
Pleasantsurprise,OAF_choice_ps,-8.15E-05,-0.000283295,0.016778981,0.117561246,0.013713845,2181.848933,2039.816342,3637.782118,0.3553629,-33.09423
Pleasantsurprise,OAF_near_ps,8.62E-06,0.001481862,0.03918092,0.085357666,0.03487838,1856.941263,2181.27524,3062.31308,0.2796968,-26.164774
Pleasantsurprise,OAF_sure_ps,9.87E-05,0.000895889,0.02181391,0.146606445,0.018533861,2474.054552,2176.830951,3946.343994,0.31449127,-30.579756
Pleasantsurprise,OAF_rose_ps,-6.23E-05,0.000833617,0.027596988,0.115223986,0.023075048,2169.453018,2249.59013,3385.179885,0.28812972,-30.466337
Pleasantsurprise,OAF_goose_ps,2.18E-05,0.00056681,0.019145675,0.105033543,0.014892658,1910.662334,2001.548776,3225.299338,0.32817975,-33.14845
Pleasantsurprise,OAF_tough_ps,3.82E-05,0.000765344,0.024516964,0.137275164,0.02004648,2544.074136,2229.149684,4190.711869,0.3911724,-30.334135
Pleasantsurprise,OAF_pool_ps,-3.91E-05,0.000625037,0.027929232,0.095944583,0.021870809,1945.663618,2076.073215,3248.200871,0.32563353,-32.0339
Pleasantsurprise,OAF_kite_ps,1.48E-05,1.56E-05,0.019975444,0.092491058,0.015677555,1835.539054,1960.225149,3288.872482,0.36297157,-32.569027
Pleasantsurprise,OAF_hit_ps,-6.96E-05,0.000785863,0.029773396,0.123133406,0.025179913,2271.10258,2157.451567,3676.317432,0.3368923,-28.021364
Pleasantsurprise,OAF_pass_ps,-4.96E-06,-5.77E-05,0.021278283,0.120488281,0.018599628,2299.211499,2117.524435,3736.656738,0.39523286,-28.797125
Pleasantsurprise,OAF_met_ps,3.95E-05,0.000646828,0.014571106,0.100153605,0.011511385,1852.851509,1897.258967,2965.525818,0.3504758,-33.643257
Pleasantsurprise,OAF_loaf_ps,0.000185872,0.002742401,0.03485952,0.097272209,0.028844997,2107.167526,2291.40131,3687.863468,0.32689676,-28.891682
Pleasantsurprise,OAF_germ_ps,5.11E-05,0.000758248,0.038243912,0.111233619,0.03102667,2080.746005,2083.451091,3443.923261,0.29778904,-28.355274
Pleasantsurprise,OAF_deep_ps,-0.000433832,0.000208161,0.025131948,0.085666822,0.019850746,2055.388792,2207.765213,3561.404552,0.36944532,-31.35164
Pleasantsurprise,OAF_shall_ps,-5.84E-05,0.000154773,0.029506497,0.133568051,0.024566041,2316.946271,2097.214756,3664.611174,0.3663213,-27.913189
Pleasantsurprise,OAF_sour_ps,1.67E-05,0.000962306,0.021462742,0.182097404,0.018825274,2740.072325,2216.701577,4294.716324,0.3906628,-29.408783
Pleasantsurprise,OAF_size_ps,-6.89E-05,-0.000124343,0.021618538,0.16198612,0.017030533,2686.000991,2190.223838,4362.250645,0.37893856,-30.687328
Pleasantsurprise,OAF_read_ps,0.000141078,0.001725186,0.027985245,0.097538389,0.024016501,2035.134884,2146.378752,3402.12234,0.2558018,-31.250484
Pleasantsurprise,OAF_mill_ps,-1.35E-05,0.000938821,0.03668744,0.098047948,0.03173831,1882.391498,2022.687384,2922.126653,0.29609355,-28.636953
Pleasantsurprise,OAF_gaze_ps,-1.81E-05,0.000647951,0.026021553,0.114581564,0.020657154,2402.44691,2272.248362,4118.810239,0.3449718,-31.351013
Pleasantsurprise,OAF_tape_ps,-4.87E-05,0.000553054,0.022449866,0.112777385,0.0181491,2304.898952,2306.125319,4126.471856,0.37621528,-29.674868
Pleasantsurprise,OAF_nag_ps,-3.69E-05,-0.000303118,0.022797208,0.118269069,0.018997263,2208.933299,2135.503817,3558.882781,0.32528764,-31.964628
Pleasantsurprise,OAF_fall_ps,0.000151768,0.001234036,0.014646565,0.09654541,0.012526536,2151.223009,1947.404404,3332.128601,0.3109463,-33.204952
Pleasantsurprise,OAF_food_ps,9.45E-05,0.00146482,0.031162634,0.119692595,0.025591202,2444.757369,2396.125678,3906.286886,0.32206392,-30.193968
Pleasantsurprise,OAF_rot_ps,-9.80E-06,0.001266434,0.0323754,0.114233089,0.028406663,2074.369195,2044.259013,3088.379215,0.34048334,-28.338259
Pleasantsurprise,OAF_pearl_ps,7.22E-06,0.000327083,0.03413624,0.095021678,0.028329512,1852.218064,1967.713592,2772.459059,0.35021782,-29.414627
Pleasantsurprise,OAF_long_ps,7.11E-05,0.001719815,0.031547148,0.09906859,0.027989633,1833.833256,1977.771825,2721.287487,0.32294813,-28.889488
Pleasantsurprise,OAF_road_ps,2.27E-05,0.001145438,0.039475292,0.087561182,0.035167024,1710.42689,1956.094742,2438.181241,0.25038117,-29.76321
Pleasantsurprise,OAF_luck_ps,-6.96E-05,0.000574594,0.03530954,0.113661595,0.028496368,2211.794176,2213.891467,3703.257607,0.32804105,-29.013952
Pleasantsurprise,OAF_home_ps,-4.60E-05,0.000190614,0.01776407,0.101867676,0.014656642,1860.164988,1868.504949,2798.105164,0.2936761,-32.25845
Pleasantsurprise,OAF_moon_ps,-2.88E-05,0.000374171,0.017891971,0.083763861,0.014826571,1642.593548,1834.326715,2543.580677,0.2729082,-34.041946
Pleasantsurprise,OAF_keg_ps,-9.18E-05,0.000290184,0.035163395,0.121942694,0.026566798,2377.255866,2238.398343,4072.711737,0.3414144,-30.265741
Pleasantsurprise,OAF_check_ps,-2.13E-05,0.000256357,0.023749998,0.12083922,0.019164631,2433.331831,2309.77674,4246.737087,0.35731417,-30.69875
Pleasantsurprise,OAF_such_ps,-5.95E-05,0.000918106,0.025485475,0.181780134,0.021942718,2921.891698,2299.337195,4617.773438,0.38470253,-27.053865
Pleasantsurprise,OAF_dime_ps,-0.000153229,-6.24E-05,0.017788025,0.076827037,0.014620893,1630.315486,1849.121583,2664.393171,0.33448154,-32.756573
Pleasantsurprise,OAF_vine_ps,-4.62E-05,0.000307809,0.022910092,0.106695131,0.019330066,2139.352279,2199.448851,3636.231888,0.30854276,-31.682482
Pleasantsurprise,OAF_ripe_ps,0.000227141,0.000849881,0.023294417,0.109679519,0.02030321,2123.479937,2304.051549,3348.760396,0.3395353,-30.166647
Pleasantsurprise,OAF_turn_ps,8.96E-05,0.001460297,0.024387289,0.108910831,0.021207055,2055.585302,2031.282466,3256.298828,0.33786514,-30.807192
Pleasantsurprise,OAF_make_ps,9.59E-06,0.001091447,0.027505085,0.101063368,0.023983095,2090.643205,2157.165303,3457.873535,0.3037207,-28.186455
Pleasantsurprise,OAF_death_ps,-5.54E-05,9.30E-05,0.020284586,0.096317998,0.016534865,2068.021763,2061.551375,3629.009332,0.32340539,-32.28477
Pleasantsurprise,OAF_chalk_ps,-9.94E-05,-0.000350272,0.017016532,0.110441361,0.013246113,2044.388502,1991.380759,3439.124798,0.38404015,-32.58464
Pleasantsurprise,OAF_king_ps,9.59E-05,0.00075773,0.015560022,0.094638319,0.012855996,1965.70841,2037.083893,3422.092962,0.318048,-33.811947
Pleasantsurprise,OAF_room_ps,6.83E-05,0.002464942,0.036043484,0.104776503,0.029915215,1988.731586,2154.138793,3093.558087,0.31400722,-30.503487
Pleasantsurprise,OAF_get_ps,-5.93E-05,0.000489407,0.027073957,0.101289295,0.022505024,2061.601719,2189.259748,3413.012695,0.33685562,-30.690409
Pleasantsurprise,OAF_lease_ps,-5.40E-05,0.000586444,0.02881804,0.143424825,0.024972621,2486.451519,2194.806909,3976.312126,0.29050186,-29.694935
Pleasantsurprise,OAF_learn_ps,0.00015797,0.001596253,0.039254874,0.118575535,0.03087301,2151.32541,2108.523516,3418.093563,0.31264803,-30.117283
Pleasantsurprise,OAF_hash_ps,6.96E-05,0.000376431,0.010099482,0.11255177,0.008592648,2018.034138,1857.825618,3317.799616,0.3897089,-32.85608
Pleasantsurprise,OAF_mouse_ps,-9.97E-05,0.000630328,0.023305396,0.104578039,0.020288931,2019.362778,2057.815989,3141.363056,0.32758084,-29.882456
Pleasantsurprise,OAF_shack_ps,-1.39E-05,0.000409458,0.022635983,0.152272294,0.019716658,2585.837354,2159.267705,4261.998619,0.34434727,-29.229618
Pleasantsurprise,OAF_mop_ps,4.33E-05,0.001696572,0.02670472,0.096834789,0.023869958,1761.628754,1893.95037,2528.251379,0.33843857,-28.863428
Pleasantsurprise,OAF_team_ps,4.35E-05,0.000437856,0.023287967,0.113172743,0.02032623,2320.70197,2288.147462,4123.967285,0.3340951,-30.521881
Pleasantsurprise,OAF_keep_ps,-0.000122278,0.000509564,0.036325473,0.107835853,0.02683137,2283.777496,2250.460023,3949.353293,0.34134513,-31.918716
Pleasantsurprise,OAF_mess_ps,-5.31E-05,0.000864106,0.02250419,0.129786229,0.019606682,2328.699636,2141.952726,3663.36576,0.33633244,-29.185694
Pleasantsurprise,OAF_gin_ps,9.25E-05,0.000931107,0.03168938,0.125592521,0.026817052,2326.060039,2161.92,3874.524886,0.3035247,-29.86951
Pleasantsurprise,OAF_pad_ps,4.76E-05,0.000987913,0.0760363,0.109429253,0.037242305,2102.186714,2113.000488,3505.126953,0.34660923,-25.52913
Pleasantsurprise,OAF_door_ps,0.000107893,0.000490907,0.018786225,0.095272667,0.015313951,1741.818314,1774.059753,2724.658524,0.2952817,-32.899017
Pleasantsurprise,OAF_young_ps,8.30E-05,0.001528149,0.023083383,0.106951904,0.020127391,1996.620658,2097.756909,3055.830688,0.2729012,-29.278154
Pleasantsurprise,OAF_wag_ps,-1.24E-05,0.00085999,0.025864633,0.103562688,0.021998085,2003.182922,2078.083249,3263.836891,0.29407623,-29.932718
Pleasantsurprise,OAF_yearn_ps,2.44E-05,0.001520908,0.023143547,0.109666907,0.019745395,2198.786302,2303.071797,3603.885816,0.29798582,-29.411316
Pleasantsurprise,OAF_white_ps,-7.38E-05,3.29E-05,0.022864899,0.098517923,0.019224936,2026.807848,2140.532988,3407.186064,0.3379381,-29.915426
Pleasantsurprise,OAF_wash_ps,3.01E-05,0.001074561,0.021648686,0.114238475,0.01815204,2198.17649,2184.563814,3566.623318,0.36574903,-28.65775
Pleasantsurprise,OAF_week_ps,1.10E-05,0.000934296,0.019930175,0.100025318,0.016532233,2211.172383,2269.948841,3992.415365,0.31770134,-33.461132
Pleasantsurprise,OAF_wife_ps,5.40E-05,0.000908995,0.021193566,0.096211965,0.018834502,2116.752922,2324.375763,3593.664936,0.3574689,-28.322105
Pleasantsurprise,OAF_witch_ps,7.25E-05,0.001306352,0.032697715,0.119813368,0.026241101,2290.753574,2164.326984,3807.548828,0.35221228,-29.174772
Pleasantsurprise,OAF_wire_ps,3.05E-05,0.001278425,0.024332933,0.102393741,0.021445038,1863.880268,2056.201358,2996.832275,0.3095726,-28.66773
Pleasantsurprise,OAF_whip_ps,-1.44E-05,0.001325882,0.022203209,0.114705961,0.019752758,2136.782441,2103.094549,3353.870131,0.31330892,-30.731415
Pleasantsurprise,OAF_wheat_ps,-7.48E-05,0.000130995,0.023399508,0.098940642,0.01943201,2025.041718,2226.415254,3274.217158,0.32673877,-29.618158
Sad,OAF_pad_sad,-2.51E-05,0.000263276,0.01797382,0.088471035,0.013879883,1847.271223,2162.420242,3307.581257,0.31192338,-32.704124
Sad,OAF_loaf_sad,6.54E-06,0.000457885,0.015180384,0.08686776,0.012749759,1851.387603,2261.50724,3409.764152,0.28530574,-31.75327
Sad,OAF_nag_sad,0.000119301,0.00106905,0.014750153,0.068507774,0.012257231,1696.473383,2174.415519,3033.542768,0.27043158,-30.05961
Sad,OAF_bath_sad,-4.95E-06,0.000544942,0.013166017,0.075025286,0.010921108,1823.622109,2179.453805,3287.850952,0.32111153,-30.50623
Sad,OAF_mob_sad,8.91E-05,0.000508745,0.012024432,0.09831794,0.0103985,1892.377122,2142.051043,3245.778193,0.22691417,-32.371197
Sad,OAF_fat_sad,-9.23E-05,0.000203597,0.018794514,0.103624132,0.014923134,2194.271919,2226.786803,3941.274007,0.36377066,-29.908167
Sad,OAF_nice_sad,-6.44E-05,4.51E-06,0.015152343,0.109258146,0.012384944,2304.191454,2389.370214,4212.041767,0.2797737,-31.12362
Sad,OAF_hole_sad,4.77E-05,0.000431741,0.010956402,0.083811532,0.00993893,1678.714717,1970.18802,2903.266515,0.31746954,-31.332638
Sad,OAF_life_sad,0.000127792,0.00041158,0.012504089,0.080372853,0.010890756,1940.986724,2301.256936,3793.238624,0.3148931,-31.661266
Sad,OAF_date_sad,3.24E-05,0.000517083,0.009290206,0.073993035,0.007761868,1827.425219,2272.385429,3495.590498,0.31317145,-32.787006
Sad,OAF_gas_sad,1.48E-05,0.000434325,0.012488879,0.099872296,0.010128577,2136.278545,2267.711506,3855.547626,0.29142532,-31.720757
Sad,OAF_knock_sad,-4.61E-05,4.65E-05,0.014553183,0.073721591,0.01237274,1644.694181,1997.093195,2865.677823,0.31145883,-29.124613
Sad,OAF_hire_sad,1.98E-05,0.000356697,0.015243071,0.097447621,0.013178916,1874.743648,2013.564919,3330.501376,0.2998364,-31.380398
Sad,OAF_mouse_sad,-2.73E-05,0.000536785,0.014706084,0.06270805,0.012588915,1870.072653,2263.059217,3651.188646,0.29777658,-31.749487
Sad,OAF_jug_sad,-3.83E-05,0.000735334,0.015403285,0.097313514,0.012981337,1965.436399,2184.993279,3272.011625,0.27631968,-31.596743
